"id"	"housing_median_age"	"population"	"households"	"median_income"	"median_house_value"
"2770"	"8.0"	"5696.0"	"2100.0"	"5.0012"	"106300.0"
"2771"	"45.0"	"1046.0"	"274.0"	"1.8438"	"72100.0"
"2772"	"32.0"	"2812.0"	"1012.0"	"3.3512"	"214100.0"
"2773"	"36.0"	"248.0"	"83.0"	"1.9688"	"226000.0"
"2774"	"16.0"	"2130.0"	"564.0"	"5.0769"	"161400.0"
"2775"	"14.0"	"851.0"	"273.0"	"3.45"	"164100.0"
"2776"	"18.0"	"2030.0"	"356.0"	"2.1153"	"112500.0"
"2777"	"29.0"	"1038.0"	"271.0"	"2.3843"	"182900.0"
"2778"	"18.0"	"420.0"	"145.0"	"7.1831"	"273300.0"
"2779"	"36.0"	"306.0"	"136.0"	"4.575"	"247600.0"
"2780"	"31.0"	"1766.0"	"616.0"	"3.7083"	"166000.0"
"2781"	"46.0"	"968.0"	"373.0"	"4.26"	"182600.0"
"2782"	"34.0"	"664.0"	"204.0"	"5.8461"	"227400.0"
"2783"	"31.0"	"1163.0"	"258.0"	"2.2083"	"185600.0"
"2784"	"17.0"	"2016.0"	"673.0"	"2.2969"	"89300.0"
"2785"	"5.0"	"1549.0"	"443.0"	"4.4766"	"169400.0"
"2786"	"45.0"	"1382.0"	"365.0"	"0.9337"	"92300.0"
"2787"	"30.0"	"1387.0"	"542.0"	"5.1104"	"278100.0"
"2788"	"46.0"	"503.0"	"196.0"	"4.4861"	"246300.0"
"2789"	"34.0"	"2479.0"	"903.0"	"2.9564"	"150500.0"
"2790"	"46.0"	"944.0"	"374.0"	"4.2841"	"312400.0"
"2791"	"16.0"	"1644.0"	"774.0"	"5.041"	"397600.0"
"2792"	"27.0"	"1704.0"	"395.0"	"1.1728"	"41700.0"
"2793"	"17.0"	"1387.0"	"364.0"	"6.299"	"285800.0"
"2794"	"52.0"	"1695.0"	"684.0"	"2.2208"	"144800.0"
"2795"	"16.0"	"1104.0"	"369.0"	"3.0469"	"72200.0"
"2796"	"15.0"	"247.0"	"164.0"	"2.15"	"131300.0"
"2797"	"35.0"	"828.0"	"310.0"	"6.1103"	"301600.0"
"2798"	"25.0"	"1060.0"	"554.0"	"2.8421"	"227800.0"
"2799"	"40.0"	"335.0"	"102.0"	"2.5234"	"62800.0"
"2800"	"31.0"	"2628.0"	"1341.0"	"2.1176"	"124100.0"
"2801"	"32.0"	"1358.0"	"544.0"	"2.125"	"57700.0"
"2802"	"12.0"	"423.0"	"172.0"	"1.7393"	"81300.0"
"2803"	"19.0"	"302.0"	"111.0"	"2.5"	"64100.0"
"2804"	"2.0"	"535.0"	"257.0"	"4.375"	"425000.0"
"2805"	"52.0"	"904.0"	"283.0"	"1.9219"	"165100.0"
"2806"	"41.0"	"828.0"	"230.0"	"2.5043"	"92300.0"
"2807"	"36.0"	"1054.0"	"352.0"	"13.5728"	"500001.0"
"2808"	"31.0"	"929.0"	"244.0"	"3.3625"	"153400.0"
"2809"	"26.0"	"1276.0"	"420.0"	"1.2404"	"81300.0"
"2810"	"36.0"	"1903.0"	"622.0"	"3.6974"	"122000.0"
"2811"	"37.0"	"911.0"	"324.0"	"4.8036"	"295300.0"
"2812"	"34.0"	"409.0"	"222.0"	"3.2312"	"192200.0"
"2813"	"17.0"	"1636.0"	"623.0"	"3.1932"	"123400.0"
"2814"	"29.0"	"1530.0"	"608.0"	"2.8281"	"69300.0"
"2815"	"42.0"	"471.0"	"211.0"	"2.2898"	"66100.0"
"2816"	"26.0"	"1232.0"	"409.0"	"5.9617"	"231100.0"
"2817"	"16.0"	"438.0"	"282.0"	"0.7714"	"87500.0"
"2818"	"16.0"	"827.0"	"270.0"	"7.0546"	"282200.0"
"2819"	"25.0"	"1338.0"	"487.0"	"3.2596"	"85400.0"
"2820"	"39.0"	"1113.0"	"356.0"	"2.825"	"276700.0"
"2821"	"32.0"	"3868.0"	"841.0"	"3.0755"	"166800.0"
"2822"	"34.0"	"1682.0"	"463.0"	"3.6006"	"161700.0"
"2823"	"32.0"	"1069.0"	"410.0"	"1.6552"	"43300.0"
"2824"	"52.0"	"784.0"	"274.0"	"10.4286"	"500001.0"
"2825"	"32.0"	"2282.0"	"480.0"	"3.2734"	"136400.0"
"2826"	"32.0"	"703.0"	"311.0"	"3.5667"	"394000.0"
"2827"	"16.0"	"3706.0"	"1251.0"	"5.503"	"351800.0"
"2828"	"6.0"	"1717.0"	"589.0"	"3.2062"	"167500.0"
"2829"	"32.0"	"1687.0"	"649.0"	"5.4949"	"330800.0"
"2830"	"39.0"	"1362.0"	"324.0"	"2.1793"	"107900.0"
"2831"	"14.0"	"764.0"	"226.0"	"9.0243"	"427700.0"
"2832"	"27.0"	"1241.0"	"502.0"	"1.9943"	"86300.0"
"2833"	"27.0"	"1875.0"	"694.0"	"3.1838"	"182000.0"
"2834"	"23.0"	"724.0"	"197.0"	"2.3598"	"57500.0"
"2835"	"33.0"	"1062.0"	"356.0"	"2.1944"	"139600.0"
"2836"	"7.0"	"1911.0"	"702.0"	"3.89"	"140300.0"
"2837"	"40.0"	"793.0"	"268.0"	"3.0721"	"83800.0"
"2838"	"5.0"	"4496.0"	"1553.0"	"5.9289"	"411300.0"
"2839"	"20.0"	"798.0"	"302.0"	"7.5755"	"402300.0"
"2840"	"33.0"	"1526.0"	"353.0"	"3.038"	"137500.0"
"2841"	"6.0"	"732.0"	"350.0"	"3.4231"	"123800.0"
"2842"	"34.0"	"1134.0"	"233.0"	"2.7734"	"141100.0"
"2843"	"34.0"	"784.0"	"290.0"	"5.2336"	"235600.0"
"2844"	"8.0"	"413.0"	"146.0"	"3.375"	"80700.0"
"2845"	"34.0"	"938.0"	"305.0"	"3.915"	"217700.0"
"2846"	"39.0"	"3212.0"	"777.0"	"1.1985"	"215000.0"
"2847"	"44.0"	"669.0"	"253.0"	"4.4211"	"324000.0"
"2848"	"35.0"	"1336.0"	"418.0"	"4.87"	"187700.0"
"2849"	"33.0"	"561.0"	"217.0"	"5.2999"	"359400.0"
"2850"	"36.0"	"1593.0"	"329.0"	"3.89"	"170000.0"
"2851"	"18.0"	"1817.0"	"508.0"	"3.3793"	"92900.0"
"2852"	"43.0"	"721.0"	"320.0"	"3.5703"	"87400.0"
"2853"	"36.0"	"853.0"	"271.0"	"4.1141"	"173100.0"
"2854"	"46.0"	"688.0"	"269.0"	"6.8901"	"500001.0"
"2855"	"52.0"	"694.0"	"319.0"	"3.3466"	"92600.0"
"2856"	"25.0"	"1201.0"	"414.0"	"6.3191"	"303400.0"
"2857"	"30.0"	"628.0"	"384.0"	"3.4048"	"487100.0"
"2858"	"18.0"	"1377.0"	"675.0"	"6.1299"	"500001.0"
"2859"	"21.0"	"1753.0"	"451.0"	"4.025"	"293800.0"
"2860"	"52.0"	"703.0"	"221.0"	"3.1741"	"163800.0"
"2861"	"52.0"	"1156.0"	"418.0"	"1.7298"	"58400.0"
"2862"	"30.0"	"1438.0"	"325.0"	"2.6607"	"169300.0"
"2863"	"19.0"	"964.0"	"663.0"	"3.8068"	"500001.0"
"2864"	"17.0"	"2840.0"	"1299.0"	"2.9452"	"115600.0"
"2865"	"52.0"	"1046.0"	"332.0"	"1.5603"	"162500.0"
"2866"	"33.0"	"995.0"	"359.0"	"4.9583"	"445700.0"
"2867"	"33.0"	"1787.0"	"361.0"	"2.6629"	"124100.0"
"2868"	"23.0"	"3585.0"	"1162.0"	"10.4399"	"500001.0"
"2869"	"26.0"	"3262.0"	"685.0"	"3.6953"	"176800.0"
"2870"	"30.0"	"842.0"	"263.0"	"3.0313"	"87900.0"
"2871"	"31.0"	"1459.0"	"478.0"	"2.4674"	"130900.0"
"2872"	"32.0"	"921.0"	"461.0"	"4.0429"	"500001.0"
"2873"	"25.0"	"632.0"	"292.0"	"1.7868"	"45500.0"
"2874"	"16.0"	"733.0"	"286.0"	"2.5729"	"118800.0"
"2875"	"38.0"	"1301.0"	"481.0"	"2.0076"	"114000.0"
"2876"	"34.0"	"705.0"	"257.0"	"5.0"	"329400.0"
"2877"	"34.0"	"1325.0"	"252.0"	"3.6298"	"108500.0"
"2878"	"18.0"	"2500.0"	"726.0"	"3.6583"	"126100.0"
"2879"	"23.0"	"677.0"	"245.0"	"2.5486"	"161100.0"
"2880"	"21.0"	"3528.0"	"887.0"	"2.3236"	"156300.0"
"2881"	"52.0"	"1819.0"	"815.0"	"3.1739"	"222900.0"
"2882"	"23.0"	"2012.0"	"556.0"	"4.1406"	"200800.0"
"2883"	"37.0"	"791.0"	"261.0"	"7.5794"	"500001.0"
"2884"	"7.0"	"2140.0"	"711.0"	"3.0357"	"91300.0"
"2885"	"25.0"	"1530.0"	"601.0"	"7.4001"	"500001.0"
"2886"	"33.0"	"863.0"	"359.0"	"8.4016"	"338700.0"
"2887"	"16.0"	"1386.0"	"636.0"	"3.1908"	"194300.0"
"2888"	"14.0"	"1176.0"	"614.0"	"3.9464"	"171900.0"
"2889"	"12.0"	"1707.0"	"549.0"	"5.1624"	"267900.0"
"2890"	"22.0"	"1145.0"	"445.0"	"4.5268"	"108400.0"
"2891"	"16.0"	"1505.0"	"783.0"	"4.9167"	"251100.0"
"2892"	"44.0"	"1018.0"	"327.0"	"2.4196"	"194400.0"
"2893"	"32.0"	"1316.0"	"447.0"	"2.2292"	"57400.0"
"2894"	"45.0"	"715.0"	"165.0"	"2.5962"	"124100.0"
"2895"	"16.0"	"525.0"	"260.0"	"3.0714"	"161700.0"
"2896"	"20.0"	"1729.0"	"362.0"	"3.3833"	"115200.0"
"2897"	"21.0"	"3468.0"	"1335.0"	"1.8214"	"475000.0"
"2898"	"19.0"	"2455.0"	"1472.0"	"5.145"	"420200.0"
"2899"	"35.0"	"1123.0"	"347.0"	"5.5792"	"218400.0"
"2900"	"47.0"	"2229.0"	"606.0"	"3.2599"	"183100.0"
"2901"	"17.0"	"146.0"	"75.0"	"4.9018"	"188500.0"
"2902"	"28.0"	"676.0"	"346.0"	"5.7613"	"500001.0"
"2903"	"43.0"	"613.0"	"248.0"	"3.6071"	"289000.0"
"2904"	"13.0"	"703.0"	"217.0"	"8.7059"	"329400.0"
"2905"	"24.0"	"687.0"	"264.0"	"3.4327"	"192800.0"
"2906"	"19.0"	"2204.0"	"606.0"	"2.1484"	"129200.0"
"2907"	"33.0"	"2106.0"	"593.0"	"2.2422"	"168200.0"
"2908"	"36.0"	"64.0"	"14.0"	"2.625"	"55000.0"
"2909"	"38.0"	"1065.0"	"222.0"	"2.5313"	"136100.0"
"2910"	"33.0"	"1272.0"	"447.0"	"2.0694"	"143500.0"
"2911"	"17.0"	"1201.0"	"599.0"	"1.6849"	"88400.0"
"2912"	"25.0"	"2725.0"	"860.0"	"4.1865"	"154300.0"
"2913"	"48.0"	"1481.0"	"343.0"	"2.0375"	"122500.0"
"2914"	"35.0"	"962.0"	"297.0"	"3.5903"	"183300.0"
"2915"	"34.0"	"2105.0"	"503.0"	"1.9704"	"152100.0"
"2916"	"37.0"	"1234.0"	"493.0"	"2.0"	"72100.0"
"2917"	"39.0"	"1990.0"	"506.0"	"2.4306"	"289100.0"
"2918"	"17.0"	"836.0"	"337.0"	"1.6686"	"112500.0"
"2919"	"16.0"	"1325.0"	"638.0"	"2.5172"	"293900.0"
"2920"	"52.0"	"736.0"	"260.0"	"3.6591"	"105100.0"
"2921"	"44.0"	"142.0"	"39.0"	"4.35"	"68300.0"
"2922"	"52.0"	"1195.0"	"532.0"	"2.894"	"209500.0"
"2923"	"17.0"	"2089.0"	"561.0"	"6.7867"	"273700.0"
"2924"	"37.0"	"98.0"	"47.0"	"4.9643"	"335000.0"
"2925"	"33.0"	"1980.0"	"757.0"	"6.1064"	"405000.0"
"2926"	"52.0"	"44.0"	"16.0"	"0.4999"	"112500.0"
"2927"	"16.0"	"1818.0"	"529.0"	"5.2596"	"171500.0"
"2928"	"37.0"	"1037.0"	"363.0"	"3.7932"	"210300.0"
"2929"	"25.0"	"1063.0"	"369.0"	"4.0345"	"229400.0"
"2930"	"34.0"	"2814.0"	"972.0"	"2.6716"	"227100.0"
"2931"	"33.0"	"2694.0"	"957.0"	"7.4787"	"431300.0"
"2932"	"18.0"	"2030.0"	"720.0"	"6.1805"	"272400.0"
"2933"	"26.0"	"2776.0"	"463.0"	"2.6385"	"180200.0"
"2934"	"2.0"	"2801.0"	"1001.0"	"4.0037"	"245200.0"
"2935"	"19.0"	"2927.0"	"1538.0"	"7.5426"	"351700.0"
"2936"	"9.0"	"2521.0"	"828.0"	"3.02"	"158900.0"
"2937"	"36.0"	"831.0"	"291.0"	"4.0473"	"212100.0"
"2938"	"16.0"	"1952.0"	"576.0"	"7.3588"	"327500.0"
"2939"	"35.0"	"583.0"	"319.0"	"2.3971"	"188900.0"
"2940"	"20.0"	"5452.0"	"1875.0"	"9.1232"	"472000.0"
"2941"	"20.0"	"1207.0"	"491.0"	"4.6406"	"217500.0"
"2942"	"15.0"	"2549.0"	"973.0"	"3.9063"	"198700.0"
"2943"	"27.0"	"1837.0"	"580.0"	"4.4964"	"238300.0"
"2944"	"20.0"	"1712.0"	"556.0"	"1.4565"	"152500.0"
"2945"	"46.0"	"238.0"	"93.0"	"15.0001"	"500001.0"
"2946"	"22.0"	"1309.0"	"512.0"	"4.7105"	"266200.0"
"2947"	"16.0"	"311.0"	"122.0"	"4.4231"	"87500.0"
"2948"	"36.0"	"1105.0"	"359.0"	"2.4286"	"205600.0"
"2949"	"52.0"	"530.0"	"210.0"	"6.221"	"420300.0"
"2950"	"15.0"	"1059.0"	"279.0"	"1.2617"	"42700.0"
"2951"	"52.0"	"1433.0"	"570.0"	"3.25"	"214200.0"
"2952"	"41.0"	"540.0"	"284.0"	"6.0247"	"500001.0"
"2953"	"15.0"	"455.0"	"296.0"	"4.3365"	"221000.0"
"2954"	"17.0"	"3538.0"	"1083.0"	"6.2654"	"273800.0"
"2955"	"14.0"	"781.0"	"251.0"	"6.5322"	"394000.0"
"2956"	"24.0"	"227.0"	"139.0"	"0.8964"	"59200.0"
"2957"	"20.0"	"1219.0"	"273.0"	"3.0437"	"76600.0"
"2958"	"52.0"	"981.0"	"297.0"	"5.8632"	"450000.0"
"2959"	"22.0"	"1305.0"	"368.0"	"8.5407"	"398800.0"
"2960"	"13.0"	"4518.0"	"1772.0"	"4.8052"	"254000.0"
"2961"	"22.0"	"662.0"	"470.0"	"3.5179"	"197200.0"
"2962"	"7.0"	"2557.0"	"1283.0"	"2.4079"	"111400.0"
"2963"	"52.0"	"836.0"	"442.0"	"3.3844"	"151100.0"
"2964"	"6.0"	"542.0"	"321.0"	"0.8198"	"325000.0"
"2965"	"52.0"	"772.0"	"303.0"	"6.471"	"500001.0"
"2966"	"24.0"	"1512.0"	"555.0"	"3.1942"	"94900.0"
"2967"	"29.0"	"1086.0"	"317.0"	"4.32"	"196900.0"
"2968"	"15.0"	"131.0"	"57.0"	"0.4999"	"56700.0"
"2969"	"46.0"	"573.0"	"289.0"	"4.2667"	"338800.0"
"2970"	"28.0"	"285.0"	"162.0"	"3.2917"	"225000.0"
"2971"	"36.0"	"1672.0"	"546.0"	"1.8685"	"150700.0"
"2972"	"15.0"	"2511.0"	"648.0"	"1.6348"	"93200.0"
"2973"	"39.0"	"1368.0"	"390.0"	"2.1583"	"62000.0"
"2974"	"46.0"	"567.0"	"211.0"	"3.4844"	"129500.0"
"2975"	"11.0"	"7984.0"	"2962.0"	"3.1371"	"201800.0"
"2976"	"40.0"	"1922.0"	"544.0"	"3.163"	"137800.0"
"2977"	"24.0"	"32.0"	"8.0"	"5.875"	"193800.0"
"2978"	"45.0"	"590.0"	"260.0"	"2.8833"	"140400.0"
"2979"	"36.0"	"1245.0"	"423.0"	"4.1344"	"210300.0"
"2980"	"31.0"	"1530.0"	"648.0"	"10.3983"	"500001.0"
"2981"	"34.0"	"1501.0"	"422.0"	"2.0417"	"65900.0"
"2982"	"40.0"	"1015.0"	"413.0"	"1.4598"	"52600.0"
"2983"	"26.0"	"731.0"	"244.0"	"6.0905"	"224800.0"
"2984"	"18.0"	"988.0"	"359.0"	"5.5194"	"367000.0"
"2985"	"17.0"	"3754.0"	"936.0"	"3.2857"	"139100.0"
"2986"	"2.0"	"199.0"	"64.0"	"7.1193"	"500001.0"
"2987"	"32.0"	"1128.0"	"395.0"	"5.0"	"287600.0"
"2988"	"45.0"	"1304.0"	"459.0"	"2.64"	"112100.0"
"2989"	"36.0"	"1322.0"	"471.0"	"4.933"	"228900.0"
"2990"	"32.0"	"3779.0"	"1186.0"	"1.7805"	"76900.0"
"2991"	"16.0"	"1177.0"	"639.0"	"3.0859"	"134600.0"
"2992"	"23.0"	"2105.0"	"737.0"	"4.6556"	"199600.0"
"2993"	"7.0"	"809.0"	"282.0"	"5.552"	"283900.0"
"2994"	"21.0"	"1133.0"	"391.0"	"1.8636"	"67900.0"
"2995"	"19.0"	"1040.0"	"363.0"	"3.3125"	"163900.0"
"2996"	"26.0"	"513.0"	"206.0"	"2.225"	"52000.0"
"2997"	"6.0"	"1087.0"	"557.0"	"2.8798"	"225000.0"
"2998"	"36.0"	"1576.0"	"493.0"	"4.0846"	"183400.0"
"2999"	"15.0"	"1361.0"	"382.0"	"4.6875"	"189800.0"
"3000"	"34.0"	"986.0"	"347.0"	"4.8125"	"266700.0"
"3001"	"48.0"	"1237.0"	"462.0"	"1.3438"	"103100.0"
"3002"	"47.0"	"982.0"	"333.0"	"2.0915"	"126600.0"
"3003"	"29.0"	"1513.0"	"843.0"	"3.101"	"238200.0"
"3004"	"26.0"	"988.0"	"346.0"	"5.3674"	"339300.0"
"3005"	"14.0"	"1691.0"	"841.0"	"2.2"	"210000.0"
"3006"	"36.0"	"1382.0"	"338.0"	"3.694"	"159600.0"
"3007"	"15.0"	"2120.0"	"715.0"	"1.0617"	"92400.0"
"3008"	"32.0"	"1549.0"	"556.0"	"2.3942"	"183100.0"
"3009"	"16.0"	"3078.0"	"651.0"	"1.8843"	"55200.0"
"3010"	"12.0"	"1913.0"	"978.0"	"4.5094"	"160200.0"
"3011"	"11.0"	"410.0"	"158.0"	"4.825"	"184600.0"
"3012"	"16.0"	"1387.0"	"442.0"	"4.3286"	"213400.0"
"3013"	"28.0"	"1996.0"	"667.0"	"5.4609"	"263600.0"
"3014"	"35.0"	"1741.0"	"408.0"	"2.4596"	"154700.0"
"3015"	"36.0"	"623.0"	"223.0"	"6.6331"	"283300.0"
"3016"	"52.0"	"1153.0"	"407.0"	"5.1238"	"335100.0"
"3017"	"15.0"	"855.0"	"241.0"	"7.5992"	"310600.0"
"3018"	"40.0"	"2140.0"	"617.0"	"2.2254"	"127100.0"
"3019"	"36.0"	"1756.0"	"527.0"	"2.9344"	"222100.0"
"3020"	"17.0"	"941.0"	"293.0"	"4.3218"	"209100.0"
"3021"	"5.0"	"3845.0"	"1285.0"	"4.6727"	"158900.0"
"3022"	"10.0"	"298.0"	"124.0"	"3.3542"	"103800.0"
"3023"	"29.0"	"1140.0"	"352.0"	"3.7969"	"169400.0"
"3024"	"52.0"	"576.0"	"220.0"	"1.4113"	"83100.0"
"3025"	"34.0"	"1542.0"	"470.0"	"4.6211"	"248900.0"
"3026"	"31.0"	"1485.0"	"494.0"	"2.4207"	"165600.0"
"3027"	"41.0"	"1159.0"	"299.0"	"3.9167"	"243600.0"
"3028"	"38.0"	"1135.0"	"453.0"	"2.875"	"99100.0"
"3029"	"33.0"	"629.0"	"239.0"	"6.597"	"496400.0"
"3030"	"35.0"	"659.0"	"262.0"	"6.8336"	"457200.0"
"3031"	"39.0"	"642.0"	"292.0"	"2.4519"	"85100.0"
"3032"	"20.0"	"4169.0"	"1188.0"	"5.9316"	"311900.0"
"3033"	"15.0"	"2797.0"	"823.0"	"4.9375"	"180400.0"
"3034"	"38.0"	"2466.0"	"1027.0"	"4.1711"	"336900.0"
"3035"	"48.0"	"370.0"	"264.0"	"3.9375"	"450000.0"
"3036"	"52.0"	"996.0"	"329.0"	"3.9688"	"175000.0"
"3037"	"34.0"	"1267.0"	"443.0"	"6.1464"	"354400.0"
"3038"	"17.0"	"1118.0"	"369.0"	"4.2813"	"169900.0"
"3039"	"52.0"	"1830.0"	"977.0"	"4.2458"	"450000.0"
"3040"	"31.0"	"1459.0"	"660.0"	"3.2287"	"264900.0"
"3041"	"19.0"	"1872.0"	"545.0"	"6.7919"	"295600.0"
"3042"	"36.0"	"1807.0"	"464.0"	"1.6901"	"103500.0"
"3043"	"8.0"	"1421.0"	"482.0"	"6.2609"	"307100.0"
"3044"	"43.0"	"854.0"	"188.0"	"1.2315"	"98200.0"
"3045"	"16.0"	"1575.0"	"446.0"	"5.5"	"179500.0"
"3046"	"41.0"	"1859.0"	"1030.0"	"2.978"	"306800.0"
"3047"	"39.0"	"1029.0"	"387.0"	"4.65"	"224300.0"
"3048"	"42.0"	"1149.0"	"535.0"	"3.88"	"281100.0"
"3049"	"47.0"	"1053.0"	"377.0"	"3.5673"	"310300.0"
"3050"	"31.0"	"2302.0"	"574.0"	"1.9688"	"53900.0"
"3051"	"22.0"	"7180.0"	"3522.0"	"3.5414"	"354700.0"
"3052"	"52.0"	"1583.0"	"456.0"	"3.7105"	"250500.0"
"3053"	"25.0"	"3723.0"	"1036.0"	"1.3241"	"112500.0"
"3054"	"18.0"	"2305.0"	"597.0"	"3.227"	"136100.0"
"3055"	"36.0"	"414.0"	"150.0"	"5.8336"	"283300.0"
"3056"	"42.0"	"884.0"	"334.0"	"2.2304"	"203800.0"
"3057"	"34.0"	"824.0"	"280.0"	"2.2917"	"92500.0"
"3058"	"27.0"	"1178.0"	"447.0"	"4.6654"	"340700.0"
"3059"	"38.0"	"1518.0"	"514.0"	"4.2028"	"273600.0"
"3060"	"25.0"	"3518.0"	"1296.0"	"3.2307"	"188400.0"
"3061"	"41.0"	"1776.0"	"453.0"	"1.6221"	"104200.0"
"3062"	"16.0"	"918.0"	"239.0"	"5.5677"	"175400.0"
"3063"	"24.0"	"723.0"	"205.0"	"2.5926"	"72300.0"
"3064"	"22.0"	"2983.0"	"1163.0"	"5.2533"	"269100.0"
"3065"	"34.0"	"2208.0"	"834.0"	"5.4364"	"279300.0"
"3066"	"20.0"	"3780.0"	"1404.0"	"2.025"	"85700.0"
"3067"	"8.0"	"1526.0"	"484.0"	"5.102"	"156500.0"
"3068"	"52.0"	"1407.0"	"422.0"	"15.0001"	"500001.0"
"3069"	"26.0"	"277.0"	"73.0"	"2.3438"	"100000.0"
"3070"	"52.0"	"849.0"	"466.0"	"3.2946"	"321600.0"
"3071"	"15.0"	"334.0"	"131.0"	"4.0391"	"169500.0"
"3072"	"39.0"	"765.0"	"329.0"	"3.9187"	"311900.0"
"3073"	"40.0"	"584.0"	"231.0"	"3.0927"	"316000.0"
"3074"	"36.0"	"1496.0"	"448.0"	"2.1044"	"148200.0"
"3075"	"27.0"	"2181.0"	"761.0"	"9.5862"	"469400.0"
"3076"	"18.0"	"3002.0"	"872.0"	"3.9076"	"152900.0"
"3077"	"52.0"	"554.0"	"187.0"	"3.3929"	"75700.0"
"3078"	"20.0"	"1534.0"	"540.0"	"2.4375"	"190400.0"
"3079"	"15.0"	"1537.0"	"522.0"	"3.0179"	"61300.0"
"3080"	"27.0"	"928.0"	"259.0"	"4.6908"	"186600.0"
"3081"	"17.0"	"2557.0"	"1032.0"	"6.3892"	"480800.0"
"3082"	"51.0"	"870.0"	"309.0"	"9.3694"	"500001.0"
"3083"	"16.0"	"3562.0"	"1126.0"	"3.6091"	"87200.0"
"3084"	"34.0"	"1258.0"	"380.0"	"3.0139"	"154700.0"
"3085"	"15.0"	"2009.0"	"831.0"	"7.4678"	"500001.0"
"3086"	"32.0"	"3129.0"	"1010.0"	"2.5603"	"174200.0"
"3087"	"37.0"	"974.0"	"379.0"	"3.2016"	"97000.0"
"3088"	"35.0"	"2016.0"	"618.0"	"1.75"	"82900.0"
"3089"	"10.0"	"1813.0"	"743.0"	"5.5"	"247200.0"
"3090"	"16.0"	"1034.0"	"359.0"	"5.0635"	"108500.0"
"3091"	"7.0"	"3570.0"	"1107.0"	"8.5326"	"315200.0"
"3092"	"15.0"	"2383.0"	"706.0"	"7.5619"	"302000.0"
"3093"	"52.0"	"1136.0"	"363.0"	"4.3125"	"243000.0"
"3094"	"35.0"	"1134.0"	"288.0"	"4.5595"	"164900.0"
"3095"	"52.0"	"566.0"	"231.0"	"5.1681"	"500001.0"
"3096"	"52.0"	"1767.0"	"516.0"	"2.1935"	"243200.0"
"3097"	"34.0"	"854.0"	"309.0"	"3.1906"	"76200.0"
"3098"	"34.0"	"915.0"	"437.0"	"5.687"	"392400.0"
"3099"	"3.0"	"2506.0"	"806.0"	"5.5875"	"162000.0"
"3100"	"23.0"	"959.0"	"361.0"	"4.1993"	"214500.0"
"3101"	"42.0"	"1374.0"	"598.0"	"4.174"	"394400.0"
"3102"	"46.0"	"1339.0"	"354.0"	"2.2467"	"88900.0"
"3103"	"33.0"	"900.0"	"382.0"	"4.4028"	"246800.0"
"3104"	"31.0"	"1584.0"	"466.0"	"2.5234"	"199500.0"
"3105"	"4.0"	"3651.0"	"770.0"	"7.2982"	"343000.0"
"3106"	"14.0"	"1592.0"	"776.0"	"3.3176"	"156100.0"
"3107"	"5.0"	"2997.0"	"1405.0"	"3.3205"	"172100.0"
"3108"	"9.0"	"2341.0"	"703.0"	"4.6458"	"217000.0"
"3109"	"39.0"	"1901.0"	"504.0"	"1.1468"	"96900.0"
"3110"	"26.0"	"2660.0"	"1004.0"	"2.3567"	"253100.0"
"3111"	"52.0"	"1275.0"	"553.0"	"3.35"	"492900.0"
"3112"	"17.0"	"3362.0"	"1513.0"	"4.2216"	"217900.0"
"3113"	"21.0"	"735.0"	"438.0"	"0.9218"	"171900.0"
"3114"	"17.0"	"1123.0"	"699.0"	"2.082"	"80000.0"
"3115"	"32.0"	"997.0"	"361.0"	"0.9817"	"166300.0"
"3116"	"7.0"	"1358.0"	"464.0"	"3.6312"	"147600.0"
"3117"	"18.0"	"825.0"	"286.0"	"4.3229"	"327300.0"
"3118"	"22.0"	"1581.0"	"881.0"	"5.2555"	"500001.0"
"3119"	"11.0"	"1012.0"	"285.0"	"4.21"	"175600.0"
"3120"	"48.0"	"1491.0"	"602.0"	"3.9758"	"348600.0"
"3121"	"46.0"	"910.0"	"252.0"	"3.5039"	"187500.0"
"3122"	"13.0"	"800.0"	"355.0"	"5.8864"	"500001.0"
"3123"	"22.0"	"2901.0"	"920.0"	"3.2636"	"180200.0"
"3124"	"30.0"	"1620.0"	"493.0"	"1.6034"	"84400.0"
"3125"	"38.0"	"1055.0"	"263.0"	"2.3409"	"115500.0"
"3126"	"43.0"	"690.0"	"181.0"	"2.3056"	"62300.0"
"3127"	"14.0"	"883.0"	"465.0"	"2.1111"	"116700.0"
"3128"	"37.0"	"1150.0"	"476.0"	"5.8311"	"387700.0"
"3129"	"17.0"	"1412.0"	"541.0"	"1.8152"	"94300.0"
"3130"	"7.0"	"2662.0"	"923.0"	"4.9005"	"264000.0"
"3131"	"31.0"	"1049.0"	"485.0"	"4.027"	"290000.0"
"3132"	"52.0"	"518.0"	"196.0"	"8.603"	"459600.0"
"3133"	"51.0"	"368.0"	"112.0"	"1.4063"	"98800.0"
"3134"	"21.0"	"684.0"	"289.0"	"2.3203"	"163500.0"
"3135"	"18.0"	"658.0"	"270.0"	"8.0113"	"393000.0"
"3136"	"19.0"	"1219.0"	"468.0"	"2.0685"	"130000.0"
"3137"	"23.0"	"1109.0"	"418.0"	"3.142"	"179500.0"
"3138"	"5.0"	"1760.0"	"519.0"	"4.5701"	"146400.0"
"3139"	"27.0"	"1278.0"	"518.0"	"3.3536"	"157500.0"
"3140"	"29.0"	"1216.0"	"316.0"	"2.5972"	"134300.0"
