"id"	"housing_median_age"	"households"	"median_income"	"median_house_value"
"10888"	"29.0"	"5829.0"	"4.9079"	"273800.0"
"10889"	"35.0"	"5743.0"	"6.0062"	"262700.0"
"10890"	"38.0"	"5450.0"	"3.7635"	"336200.0"
"10891"	"49.0"	"5692.0"	"10.0765"	"378200.0"
"10892"	"33.0"	"5628.0"	"7.2147"	"303900.0"
"10893"	"47.0"	"5896.0"	"10.3798"	"500001.0"
"10894"	"20.0"	"5501.0"	"4.9087"	"322700.0"
"10895"	"33.0"	"5641.0"	"3.087"	"88200.0"
"10896"	"2.0"	"5887.0"	"1.8162"	"70000.0"
"10897"	"48.0"	"3375.0"	"5.6798"	"320900.0"
"10898"	"40.0"	"5331.0"	"4.112"	"141400.0"
"10899"	"22.0"	"5831.0"	"4.0781"	"154500.0"
"10900"	"36.0"	"5287.0"	"2.5804"	"216300.0"
"10901"	"19.0"	"5726.0"	"4.5208"	"114200.0"
"10902"	"13.0"	"5695.0"	"3.2308"	"340800.0"
"10903"	"31.0"	"5720.0"	"3.4015"	"86500.0"
"10904"	"26.0"	"5665.0"	"3.4471"	"178900.0"
"10905"	"36.0"	"5392.0"	"2.8357"	"106300.0"
"10906"	"22.0"	"5227.0"	"2.5444"	"275000.0"
"10907"	"40.0"	"5752.0"	"3.5795"	"145600.0"
"10908"	"32.0"	"5620.0"	"2.0077"	"118300.0"
"10909"	"37.0"	"5841.0"	"7.5992"	"310600.0"
"10910"	"4.0"	"5761.0"	"3.5714"	"84600.0"
"10911"	"48.0"	"4421.0"	"5.716"	"320800.0"
"10912"	"27.0"	"5961.0"	"1.625"	"79200.0"
"10913"	"17.0"	"5780.0"	"3.1528"	"121800.0"
"10914"	"20.0"	"5693.0"	"2.7694"	"132400.0"
"10915"	"15.0"	"5828.0"	"2.2121"	"98600.0"
"10916"	"0.0"	"5105.0"	"4.2458"	"450000.0"
"10917"	"17.0"	"5699.0"	"3.0938"	"137300.0"
"10918"	"25.0"	"5526.0"	"5.3773"	"379000.0"
"10919"	"21.0"	"5607.0"	"5.6651"	"204100.0"
"10920"	"37.0"	"5004.0"	"2.85"	"187500.0"
"10921"	"31.0"	"5393.0"	"3.9038"	"243800.0"
"10922"	"21.0"	"5722.0"	"4.0"	"278500.0"
"10923"	"23.0"	"5854.0"	"3.8269"	"306000.0"
"10924"	"0.0"	"5721.0"	"15.0001"	"500001.0"
"10925"	"16.0"	"5871.0"	"3.2813"	"244400.0"
"10926"	"16.0"	"5841.0"	"4.5078"	"187100.0"
"10927"	"36.0"	"5630.0"	"4.605"	"263300.0"
"10928"	"31.0"	"5468.0"	"3.3447"	"71400.0"
"10929"	"41.0"	"5566.0"	"5.4337"	"133800.0"
"10930"	"25.0"	"5764.0"	"2.6548"	"123200.0"
"10931"	"34.0"	"5843.0"	"6.9483"	"404300.0"
"10932"	"3.0"	"5817.0"	"3.4306"	"130200.0"
"10933"	"5.0"	"5753.0"	"1.755"	"74100.0"
"10934"	"20.0"	"4506.0"	"7.7042"	"500001.0"
"10935"	"35.0"	"5500.0"	"1.0955"	"62700.0"
"10936"	"18.0"	"5825.0"	"5.0"	"329400.0"
"10937"	"48.0"	"5056.0"	"3.2277"	"126500.0"
"10938"	"17.0"	"5304.0"	"3.2232"	"88300.0"
"10939"	"22.0"	"5252.0"	"2.2122"	"169400.0"
"10940"	"34.0"	"5480.0"	"3.9844"	"215300.0"
"10941"	"11.0"	"5801.0"	"3.9688"	"169800.0"
"10942"	"16.0"	"5768.0"	"2.6667"	"149100.0"
"10943"	"28.0"	"5443.0"	"5.723"	"500001.0"
"10944"	"34.0"	"6028.0"	"2.125"	"175000.0"
"10945"	"41.0"	"5687.0"	"6.1935"	"293200.0"
"10946"	"8.0"	"5681.0"	"2.125"	"92500.0"
"10947"	"33.0"	"5855.0"	"1.5278"	"145800.0"
"10948"	"35.0"	"5649.0"	"1.7"	"92300.0"
"10949"	"28.0"	"5728.0"	"7.7364"	"435800.0"
"10950"	"27.0"	"5660.0"	"2.7019"	"293800.0"
"10951"	"37.0"	"5650.0"	"3.5179"	"107200.0"
"10952"	"27.0"	"5363.0"	"1.4167"	"200000.0"
"10953"	"19.0"	"5870.0"	"3.5781"	"242500.0"
"10954"	"39.0"	"4707.0"	"4.1325"	"203500.0"
"10955"	"16.0"	"5451.0"	"5.8491"	"247300.0"
"10956"	"11.0"	"5957.0"	"1.875"	"119900.0"
"10957"	"42.0"	"5407.0"	"1.6977"	"91300.0"
"10958"	"16.0"	"5497.0"	"4.1"	"96400.0"
"10959"	"24.0"	"5857.0"	"4.0208"	"155700.0"
"10960"	"24.0"	"5397.0"	"3.38"	"285400.0"
"10961"	"35.0"	"5542.0"	"2.4461"	"151700.0"
"10962"	"33.0"	"5528.0"	"5.0195"	"200200.0"
"10963"	"24.0"	"5796.0"	"1.8413"	"62300.0"
"10964"	"36.0"	"5389.0"	"2.9097"	"106300.0"
"10965"	"43.0"	"5906.0"	"2.125"	"151800.0"
"10966"	"36.0"	"5725.0"	"2.726"	"67500.0"
"10967"	"26.0"	"5705.0"	"3.4911"	"88200.0"
"10968"	"22.0"	"5659.0"	"2.2422"	"254500.0"
"10969"	"39.0"	"4613.0"	"2.0549"	"95600.0"
"10970"	"0.0"	"5652.0"	"2.6165"	"150000.0"
"10971"	"30.0"	"5603.0"	"6.2306"	"500001.0"
"10972"	"26.0"	"4689.0"	"1.7675"	"61300.0"
"10973"	"0.0"	"5878.0"	"5.7393"	"500001.0"
"10974"	"16.0"	"6024.0"	"5.5461"	"262500.0"
"10975"	"50.0"	"5649.0"	"5.4138"	"164400.0"
"10976"	"36.0"	"5431.0"	"6.4667"	"263900.0"
"10977"	"43.0"	"4624.0"	"2.4421"	"222100.0"
"10978"	"49.0"	"5766.0"	"5.4445"	"237600.0"
"10979"	"45.0"	"5612.0"	"4.6914"	"142200.0"
"10980"	"16.0"	"5758.0"	"4.1205"	"217000.0"
"10981"	"17.0"	"5815.0"	"5.592"	"239900.0"
"10982"	"9.0"	"5688.0"	"3.0682"	"142000.0"
"10983"	"36.0"	"5699.0"	"6.9741"	"262000.0"
"10984"	"22.0"	"5703.0"	"4.0357"	"153800.0"
"10985"	"28.0"	"5701.0"	"6.4328"	"257200.0"
"10986"	"13.0"	"5784.0"	"3.2788"	"169000.0"
"10987"	"26.0"	"5558.0"	"8.5184"	"500001.0"
"10988"	"13.0"	"5791.0"	"5.0081"	"298100.0"
"10989"	"16.0"	"5841.0"	"4.3542"	"237500.0"
"10990"	"31.0"	"5637.0"	"2.098"	"49800.0"
"10991"	"28.0"	"5541.0"	"5.8305"	"245600.0"
"10992"	"18.0"	"5463.0"	"3.7306"	"500000.0"
"10993"	"47.0"	"4726.0"	"2.2339"	"116600.0"
"10994"	"19.0"	"5237.0"	"2.8906"	"204900.0"
"10995"	"41.0"	"5677.0"	"4.8036"	"141600.0"
"10996"	"47.0"	"5885.0"	"3.3017"	"87500.0"
"10997"	"37.0"	"5735.0"	"4.9904"	"157300.0"
"10998"	"41.0"	"5351.0"	"3.3333"	"91800.0"
"10999"	"13.0"	"5753.0"	"3.9187"	"311900.0"
"11000"	"18.0"	"5661.0"	"4.7861"	"210700.0"
"11001"	"2.0"	"5702.0"	"2.0833"	"94300.0"
"11002"	"14.0"	"5987.0"	"2.6597"	"86000.0"
"11003"	"9.0"	"5748.0"	"3.5761"	"256700.0"
"11004"	"23.0"	"5760.0"	"4.6379"	"348200.0"
"11005"	"31.0"	"5562.0"	"4.375"	"180400.0"
"11006"	"39.0"	"5616.0"	"3.0"	"119000.0"
"11007"	"46.0"	"5168.0"	"3.4291"	"105300.0"
"11008"	"35.0"	"5855.0"	"2.6493"	"67500.0"
"11009"	"18.0"	"5585.0"	"3.6187"	"211600.0"
"11010"	"40.0"	"5165.0"	"4.4561"	"96900.0"
"11011"	"35.0"	"5642.0"	"2.4659"	"177800.0"
"11012"	"14.0"	"5508.0"	"3.5909"	"279400.0"
"11013"	"46.0"	"5443.0"	"4.1406"	"178200.0"
"11014"	"0.0"	"5838.0"	"4.9306"	"313400.0"
"11015"	"46.0"	"5474.0"	"4.9318"	"258100.0"
"11016"	"48.0"	"5898.0"	"4.6667"	"223300.0"
"11017"	"0.0"	"5977.0"	"1.625"	"187500.0"
"11018"	"36.0"	"5547.0"	"4.8836"	"239900.0"
"11019"	"17.0"	"5333.0"	"3.5486"	"332100.0"
"11020"	"24.0"	"5036.0"	"1.8806"	"113900.0"
"11021"	"18.0"	"5429.0"	"2.0557"	"225000.0"
"11022"	"32.0"	"4632.0"	"4.7056"	"165500.0"
"11023"	"45.0"	"5344.0"	"5.5138"	"171100.0"
"11024"	"6.0"	"5693.0"	"3.1384"	"111500.0"
"11025"	"15.0"	"5345.0"	"2.6042"	"305800.0"
"11026"	"0.0"	"5892.0"	"8.1548"	"500001.0"
"11027"	"16.0"	"5700.0"	"2.0639"	"73000.0"
"11028"	"36.0"	"5610.0"	"2.5625"	"129400.0"
"11029"	"31.0"	"5642.0"	"2.9187"	"52100.0"
"11030"	"14.0"	"5790.0"	"1.0208"	"86400.0"
"11031"	"20.0"	"5288.0"	"3.5625"	"255200.0"
"11032"	"16.0"	"5679.0"	"4.2614"	"267100.0"
"11033"	"16.0"	"5831.0"	"4.875"	"222500.0"
"11034"	"46.0"	"4807.0"	"6.6012"	"314900.0"
"11035"	"18.0"	"5925.0"	"3.0833"	"256300.0"
"11036"	"8.0"	"5650.0"	"3.875"	"280800.0"
"11037"	"15.0"	"5800.0"	"4.7773"	"400000.0"
"11038"	"29.0"	"5956.0"	"1.4861"	"95100.0"
"11039"	"44.0"	"5141.0"	"4.0118"	"245800.0"
"11040"	"30.0"	"4497.0"	"3.1579"	"243100.0"
"11041"	"6.0"	"5486.0"	"1.5846"	"114800.0"
"11042"	"37.0"	"5863.0"	"6.9794"	"500001.0"
"11043"	"7.0"	"5813.0"	"2.7308"	"139000.0"
"11044"	"2.0"	"5679.0"	"2.3506"	"136100.0"
"11045"	"28.0"	"5284.0"	"4.2222"	"207200.0"
"11046"	"22.0"	"5480.0"	"5.0863"	"332000.0"
"11047"	"27.0"	"5868.0"	"1.5536"	"58300.0"
"11048"	"30.0"	"4766.0"	"3.3941"	"135900.0"
"11049"	"0.0"	"5292.0"	"2.8919"	"258400.0"
"11050"	"41.0"	"5741.0"	"2.3864"	"350000.0"
"11051"	"35.0"	"5731.0"	"2.9219"	"141300.0"
"11052"	"42.0"	"5909.0"	"4.1484"	"102900.0"
"11053"	"23.0"	"5975.0"	"1.1917"	"50000.0"
"11054"	"22.0"	"5959.0"	"1.9531"	"100000.0"
"11055"	"21.0"	"5832.0"	"2.9286"	"151800.0"
"11056"	"10.0"	"5827.0"	"5.3787"	"500001.0"
"11057"	"32.0"	"5747.0"	"2.3711"	"121800.0"
"11058"	"34.0"	"5407.0"	"2.8088"	"247500.0"
"11059"	"47.0"	"1227.0"	"4.8811"	"212200.0"
"11060"	"14.0"	"4982.0"	"3.654"	"249000.0"
"11061"	"28.0"	"5877.0"	"2.5926"	"72300.0"
"11062"	"34.0"	"6041.0"	"3.1042"	"165000.0"
"11063"	"18.0"	"5315.0"	"2.4196"	"178400.0"
"11064"	"21.0"	"5325.0"	"2.5662"	"118200.0"
"11065"	"14.0"	"5174.0"	"6.203"	"346800.0"
"11066"	"6.0"	"5624.0"	"2.3403"	"114100.0"
"11067"	"22.0"	"5501.0"	"2.1458"	"52400.0"
"11068"	"50.0"	"5890.0"	"4.0833"	"100000.0"
"11069"	"21.0"	"5734.0"	"1.8857"	"55500.0"
"11070"	"16.0"	"5684.0"	"3.2717"	"130700.0"
"11071"	"0.0"	"5718.0"	"10.2317"	"500001.0"
"11072"	"14.0"	"5578.0"	"2.4688"	"169000.0"
"11073"	"0.0"	"5732.0"	"7.0549"	"331400.0"
"11074"	"36.0"	"5730.0"	"4.4766"	"161500.0"
"11075"	"24.0"	"5236.0"	"3.9728"	"300000.0"
"11076"	"25.0"	"5550.0"	"2.9569"	"65900.0"
"11077"	"10.0"	"5395.0"	"2.2214"	"219000.0"
"11078"	"14.0"	"5813.0"	"2.2865"	"65500.0"
"11079"	"41.0"	"5503.0"	"3.475"	"167200.0"
"11080"	"13.0"	"5036.0"	"2.639"	"242500.0"
"11081"	"13.0"	"5870.0"	"2.0938"	"79600.0"
"11082"	"15.0"	"5726.0"	"1.9837"	"62300.0"
"11083"	"24.0"	"5793.0"	"2.4706"	"88800.0"
"11084"	"35.0"	"5880.0"	"2.5875"	"144500.0"
"11085"	"19.0"	"5382.0"	"2.3041"	"149100.0"
"11086"	"31.0"	"5440.0"	"2.8438"	"111500.0"
"11087"	"19.0"	"5846.0"	"1.3462"	"55900.0"
"11088"	"21.0"	"5285.0"	"3.2222"	"184800.0"
"11089"	"47.0"	"5836.0"	"3.8992"	"500001.0"
"11090"	"26.0"	"5619.0"	"2.6385"	"180200.0"
"11091"	"21.0"	"5856.0"	"4.6042"	"220700.0"
"11092"	"35.0"	"5878.0"	"0.6825"	"187500.0"
"11093"	"14.0"	"5773.0"	"4.1711"	"160100.0"
"11094"	"15.0"	"5789.0"	"3.2115"	"160100.0"
"11095"	"20.0"	"5376.0"	"3.0687"	"63500.0"
"11096"	"38.0"	"5801.0"	"3.3462"	"145200.0"
"11097"	"26.0"	"5504.0"	"8.4693"	"419200.0"
"11098"	"13.0"	"5801.0"	"1.4866"	"237500.0"
"11099"	"6.0"	"5466.0"	"1.128"	"123100.0"
"11100"	"19.0"	"5846.0"	"1.756"	"86400.0"
"11101"	"36.0"	"5843.0"	"5.5036"	"192300.0"
"11102"	"19.0"	"5825.0"	"2.9063"	"115200.0"
"11103"	"35.0"	"5701.0"	"1.3286"	"81800.0"
"11104"	"40.0"	"5361.0"	"3.5769"	"231800.0"
"11105"	"38.0"	"5763.0"	"15.0001"	"500001.0"
"11106"	"44.0"	"5986.0"	"4.2031"	"212500.0"
"11107"	"16.0"	"5588.0"	"7.2651"	"500001.0"
"11108"	"38.0"	"5789.0"	"5.1129"	"251300.0"
"11109"	"3.0"	"5326.0"	"3.8125"	"382100.0"
"11110"	"34.0"	"5694.0"	"3.2578"	"85200.0"
"11111"	"16.0"	"5789.0"	"6.2247"	"339000.0"
"11112"	"42.0"	"5411.0"	"3.5"	"172100.0"
"11113"	"28.0"	"5552.0"	"5.3538"	"212500.0"
"11114"	"33.0"	"5397.0"	"2.6065"	"154900.0"
"11115"	"36.0"	"5504.0"	"10.5424"	"500001.0"
"11116"	"15.0"	"5665.0"	"7.9892"	"500001.0"
"11117"	"29.0"	"5526.0"	"4.1406"	"200800.0"
"11118"	"9.0"	"5675.0"	"6.7703"	"500001.0"
"11119"	"10.0"	"5734.0"	"4.4636"	"162000.0"
"11120"	"42.0"	"5486.0"	"2.7381"	"104600.0"
"11121"	"34.0"	"5825.0"	"5.3999"	"300000.0"
"11122"	"33.0"	"5613.0"	"2.4474"	"75600.0"
"11123"	"34.0"	"5799.0"	"3.2625"	"193800.0"
"11124"	"19.0"	"5767.0"	"4.5263"	"169000.0"
"11125"	"36.0"	"5863.0"	"3.4559"	"108000.0"
"11126"	"10.0"	"5944.0"	"3.4375"	"151700.0"
"11127"	"17.0"	"5630.0"	"3.2768"	"117600.0"
"11128"	"8.0"	"5863.0"	"3.2368"	"212500.0"
"11129"	"10.0"	"5754.0"	"4.4474"	"160200.0"
"11130"	"15.0"	"5705.0"	"2.4672"	"216700.0"
"11131"	"9.0"	"5724.0"	"4.7"	"293800.0"
"11132"	"24.0"	"5720.0"	"3.3008"	"193800.0"
"11133"	"34.0"	"5962.0"	"6.0842"	"261100.0"
"11134"	"15.0"	"5560.0"	"2.9388"	"139200.0"
"11135"	"33.0"	"5571.0"	"2.9875"	"166300.0"
"11136"	"42.0"	"5493.0"	"5.1356"	"218700.0"
"11137"	"10.0"	"5896.0"	"5.5787"	"142000.0"
"11138"	"27.0"	"5001.0"	"4.2348"	"157800.0"
"11139"	"15.0"	"5760.0"	"2.5643"	"59800.0"
"11140"	"21.0"	"5705.0"	"2.1466"	"100800.0"
"11141"	"30.0"	"5855.0"	"3.6607"	"206300.0"
"11142"	"14.0"	"5889.0"	"4.2"	"163200.0"
"11143"	"14.0"	"5696.0"	"5.697"	"435700.0"
"11144"	"24.0"	"5657.0"	"0.9702"	"225400.0"
"11145"	"17.0"	"6006.0"	"6.4865"	"450000.0"
"11146"	"0.0"	"5756.0"	"5.3961"	"416900.0"
"11147"	"41.0"	"6049.0"	"3.125"	"77500.0"
"11148"	"1.0"	"5649.0"	"2.0304"	"133400.0"
"11149"	"17.0"	"5763.0"	"4.3036"	"282100.0"
"11150"	"17.0"	"4340.0"	"1.6307"	"253600.0"
"11151"	"16.0"	"5393.0"	"2.1524"	"187500.0"
"11152"	"17.0"	"5715.0"	"3.0967"	"144000.0"
"11153"	"28.0"	"5647.0"	"5.8623"	"287800.0"
"11154"	"5.0"	"5796.0"	"2.5865"	"109800.0"
"11155"	"25.0"	"5601.0"	"8.1001"	"336500.0"
"11156"	"19.0"	"5098.0"	"2.7515"	"247700.0"
"11157"	"7.0"	"5683.0"	"9.4664"	"500001.0"
"11158"	"7.0"	"5389.0"	"3.1576"	"333300.0"
"11159"	"45.0"	"4573.0"	"5.4872"	"203400.0"
"11160"	"5.0"	"5904.0"	"3.7344"	"179400.0"
"11161"	"24.0"	"5484.0"	"1.4615"	"275000.0"
"11162"	"26.0"	"5277.0"	"5.0762"	"500001.0"
"11163"	"47.0"	"5504.0"	"3.1875"	"153800.0"
"11164"	"42.0"	"4951.0"	"4.485"	"179400.0"
"11165"	"16.0"	"5382.0"	"6.827"	"359400.0"
"11166"	"36.0"	"5623.0"	"3.1779"	"97300.0"
"11167"	"46.0"	"4920.0"	"3.6362"	"106500.0"
"11168"	"20.0"	"5389.0"	"5.2668"	"242300.0"
"11169"	"0.0"	"5897.0"	"2.3482"	"163500.0"
"11170"	"8.0"	"5940.0"	"1.9667"	"133900.0"
"11171"	"43.0"	"5655.0"	"4.4219"	"209200.0"
"11172"	"44.0"	"5910.0"	"4.8984"	"151500.0"
"11173"	"47.0"	"3250.0"	"3.5802"	"129600.0"
"11174"	"42.0"	"5506.0"	"2.2727"	"92700.0"
"11175"	"19.0"	"5723.0"	"8.4016"	"338700.0"
"11176"	"34.0"	"5426.0"	"2.5067"	"232600.0"
"11177"	"21.0"	"5746.0"	"2.625"	"72100.0"
"11178"	"29.0"	"5837.0"	"2.5486"	"161100.0"
"11179"	"25.0"	"5925.0"	"2.0786"	"97500.0"
"11180"	"37.0"	"5553.0"	"2.2208"	"138300.0"
"11181"	"13.0"	"5674.0"	"5.9629"	"352700.0"
"11182"	"0.0"	"5587.0"	"4.7098"	"287900.0"
"11183"	"10.0"	"5668.0"	"2.9327"	"240200.0"
"11184"	"17.0"	"5954.0"	"3.9583"	"206000.0"
"11185"	"17.0"	"5576.0"	"2.0792"	"160000.0"
"11186"	"21.0"	"5617.0"	"3.017"	"72000.0"
"11187"	"22.0"	"5754.0"	"5.2078"	"440500.0"
"11188"	"45.0"	"5727.0"	"2.5221"	"109200.0"
"11189"	"13.0"	"5979.0"	"3.5972"	"158000.0"
"11190"	"25.0"	"5818.0"	"5.0162"	"223000.0"
"11191"	"47.0"	"5450.0"	"6.1785"	"295900.0"
"11192"	"20.0"	"5885.0"	"5.237"	"215700.0"
"11193"	"0.0"	"5591.0"	"8.0069"	"426800.0"
"11194"	"17.0"	"5800.0"	"1.6575"	"59500.0"
"11195"	"5.0"	"5335.0"	"1.4301"	"141700.0"
"11196"	"17.0"	"5973.0"	"2.5"	"166700.0"
"11197"	"8.0"	"5679.0"	"4.3611"	"268100.0"
"11198"	"22.0"	"5609.0"	"3.0909"	"123400.0"
"11199"	"21.0"	"5449.0"	"2.2684"	"193800.0"
"11200"	"24.0"	"5501.0"	"7.8383"	"372700.0"
"11201"	"0.0"	"5643.0"	"2.2328"	"250000.0"
"11202"	"19.0"	"5630.0"	"4.3008"	"136400.0"
"11203"	"39.0"	"5668.0"	"4.1518"	"91800.0"
"11204"	"26.0"	"5599.0"	"4.9118"	"217300.0"
"11205"	"37.0"	"4522.0"	"2.1991"	"133300.0"
"11206"	"27.0"	"5908.0"	"3.3917"	"342900.0"
"11207"	"29.0"	"5709.0"	"2.5833"	"181300.0"
"11208"	"17.0"	"5935.0"	"3.3182"	"133300.0"
"11209"	"18.0"	"5462.0"	"3.5323"	"109800.0"
"11210"	"47.0"	"5829.0"	"10.3354"	"477600.0"
"11211"	"26.0"	"4577.0"	"3.6572"	"213200.0"
"11212"	"8.0"	"5645.0"	"3.0833"	"219300.0"
"11213"	"20.0"	"5747.0"	"3.4784"	"154400.0"
"11214"	"17.0"	"5767.0"	"4.8359"	"195600.0"
"11215"	"27.0"	"5586.0"	"7.5488"	"278100.0"
"11216"	"9.0"	"5805.0"	"2.2604"	"100000.0"
"11217"	"43.0"	"5949.0"	"3.8571"	"143800.0"
"11218"	"40.0"	"5317.0"	"8.3188"	"403400.0"
"11219"	"17.0"	"5576.0"	"4.2014"	"143200.0"
"11220"	"20.0"	"5455.0"	"1.8606"	"56700.0"
"11221"	"17.0"	"5743.0"	"3.5982"	"271700.0"
"11222"	"33.0"	"5822.0"	"9.9055"	"456900.0"
"11223"	"23.0"	"5471.0"	"3.5429"	"88200.0"
"11224"	"44.0"	"5387.0"	"2.7714"	"185700.0"
"11225"	"24.0"	"5624.0"	"3.1607"	"200600.0"
"11226"	"17.0"	"5668.0"	"4.0833"	"266700.0"
"11227"	"28.0"	"5112.0"	"5.4228"	"264100.0"
"11228"	"8.0"	"5781.0"	"4.8068"	"312300.0"
"11229"	"31.0"	"4370.0"	"3.6817"	"136100.0"
"11230"	"15.0"	"5772.0"	"2.7536"	"73100.0"
"11231"	"37.0"	"5205.0"	"2.6014"	"150300.0"
"11232"	"40.0"	"5250.0"	"3.7611"	"123100.0"
"11233"	"7.0"	"5889.0"	"3.4808"	"206900.0"
"11234"	"14.0"	"5654.0"	"4.1477"	"500001.0"
"11235"	"25.0"	"6021.0"	"2.9"	"87500.0"
"11236"	"33.0"	"5730.0"	"2.9191"	"159400.0"
"11237"	"28.0"	"5900.0"	"3.0694"	"125000.0"
"11238"	"0.0"	"5723.0"	"6.1085"	"500001.0"
"11239"	"37.0"	"3996.0"	"3.3306"	"210300.0"
"11240"	"23.0"	"5301.0"	"2.3675"	"149400.0"
"11241"	"50.0"	"4629.0"	"5.1512"	"187800.0"
"11242"	"4.0"	"5703.0"	"3.7361"	"320200.0"
"11243"	"16.0"	"5771.0"	"4.8942"	"194100.0"
"11244"	"44.0"	"4390.0"	"5.0285"	"167900.0"
"11245"	"15.0"	"5673.0"	"3.0526"	"216400.0"
"11246"	"36.0"	"5501.0"	"1.9167"	"70400.0"
"11247"	"16.0"	"5618.0"	"2.0114"	"99300.0"
"11248"	"0.0"	"5775.0"	"5.2954"	"485100.0"
"11249"	"15.0"	"5777.0"	"2.9583"	"132100.0"
"11250"	"34.0"	"5433.0"	"2.735"	"170800.0"
"11251"	"17.0"	"5374.0"	"4.2583"	"187300.0"
"11252"	"48.0"	"5597.0"	"6.2464"	"233900.0"
"11253"	"5.0"	"5778.0"	"3.125"	"172700.0"
"11254"	"22.0"	"5537.0"	"2.3444"	"156100.0"
"11255"	"13.0"	"5745.0"	"1.745"	"70500.0"
"11256"	"11.0"	"6032.0"	"1.8929"	"152900.0"
"11257"	"13.0"	"5428.0"	"1.9238"	"70700.0"
"11258"	"40.0"	"4692.0"	"5.0353"	"305800.0"
"11259"	"11.0"	"6003.0"	"1.275"	"54000.0"
"11260"	"0.0"	"5626.0"	"2.1516"	"187500.0"
"11261"	"25.0"	"5104.0"	"5.065"	"215400.0"
"11262"	"15.0"	"5707.0"	"4.0417"	"191100.0"
"11263"	"25.0"	"5722.0"	"4.7062"	"357000.0"
"11264"	"46.0"	"5609.0"	"2.462"	"162500.0"
"11265"	"29.0"	"5876.0"	"3.1736"	"181300.0"
"11266"	"12.0"	"5833.0"	"2.2607"	"165600.0"
"11267"	"47.0"	"5680.0"	"6.065"	"315500.0"
"11268"	"38.0"	"5442.0"	"4.665"	"121300.0"
"11269"	"36.0"	"5467.0"	"3.7622"	"150000.0"
"11270"	"13.0"	"5851.0"	"1.6036"	"137500.0"
"11271"	"11.0"	"5975.0"	"2.7031"	"109200.0"
"11272"	"18.0"	"5450.0"	"4.8125"	"387800.0"
"11273"	"32.0"	"5212.0"	"3.7321"	"351100.0"
"11274"	"35.0"	"5676.0"	"5.2589"	"226100.0"
"11275"	"22.0"	"5754.0"	"2.3284"	"290600.0"
"11276"	"26.0"	"5624.0"	"6.1949"	"243500.0"
"11277"	"33.0"	"5598.0"	"3.6471"	"101400.0"
"11278"	"32.0"	"5665.0"	"3.2125"	"251000.0"
"11279"	"44.0"	"5899.0"	"9.802"	"500001.0"
"11280"	"31.0"	"5793.0"	"2.3203"	"163500.0"
"11281"	"7.0"	"5812.0"	"3.3667"	"115200.0"
"11282"	"24.0"	"5862.0"	"3.2891"	"106300.0"
"11283"	"12.0"	"5538.0"	"3.163"	"137800.0"
"11284"	"31.0"	"5600.0"	"3.5915"	"305600.0"
"11285"	"21.0"	"5781.0"	"6.8927"	"500001.0"
"11286"	"22.0"	"4633.0"	"2.7763"	"187800.0"
"11287"	"0.0"	"5710.0"	"3.6373"	"420000.0"
"11288"	"27.0"	"5790.0"	"1.7868"	"45500.0"
"11289"	"36.0"	"5683.0"	"3.9241"	"131500.0"
"11290"	"43.0"	"5892.0"	"1.6172"	"56300.0"
"11291"	"26.0"	"4260.0"	"2.3105"	"166700.0"
"11292"	"43.0"	"5242.0"	"3.0992"	"142600.0"
"11293"	"19.0"	"5030.0"	"8.565"	"500001.0"
"11294"	"20.0"	"5272.0"	"2.4952"	"181800.0"
"11295"	"26.0"	"6073.0"	"1.625"	"175000.0"
"11296"	"19.0"	"5882.0"	"3.5"	"183000.0"
"11297"	"33.0"	"5545.0"	"3.1815"	"189100.0"
"11298"	"17.0"	"5628.0"	"3.9566"	"167800.0"
"11299"	"10.0"	"5768.0"	"3.9559"	"161100.0"
"11300"	"19.0"	"5682.0"	"3.6083"	"212000.0"
"11301"	"29.0"	"5304.0"	"3.402"	"193300.0"
"11302"	"38.0"	"5499.0"	"1.9167"	"156300.0"
"11303"	"33.0"	"5879.0"	"4.0625"	"141700.0"
"11304"	"18.0"	"5946.0"	"4.2955"	"121300.0"
"11305"	"6.0"	"5606.0"	"2.025"	"135500.0"
"11306"	"0.0"	"5856.0"	"4.2404"	"351000.0"
"11307"	"2.0"	"5822.0"	"3.1442"	"130300.0"
"11308"	"31.0"	"5760.0"	"1.8375"	"79800.0"
"11309"	"35.0"	"5655.0"	"1.3023"	"68500.0"
"11310"	"10.0"	"5683.0"	"3.7031"	"167100.0"
"11311"	"39.0"	"4830.0"	"1.3125"	"350000.0"
"11312"	"26.0"	"5732.0"	"5.9397"	"249400.0"
"11313"	"35.0"	"5677.0"	"4.1513"	"137500.0"
"11314"	"16.0"	"5860.0"	"3.3839"	"105900.0"
"11315"	"20.0"	"5147.0"	"2.2017"	"208300.0"
"11316"	"3.0"	"5715.0"	"3.8462"	"231300.0"
"11317"	"44.0"	"4712.0"	"4.0467"	"121500.0"
"11318"	"16.0"	"5865.0"	"2.25"	"126600.0"
"11319"	"3.0"	"5073.0"	"2.4677"	"219200.0"
"11320"	"38.0"	"5183.0"	"8.3065"	"394200.0"
"11321"	"10.0"	"5870.0"	"2.225"	"106300.0"
"11322"	"22.0"	"5610.0"	"1.0539"	"142500.0"
"11323"	"50.0"	"5292.0"	"10.1531"	"484100.0"
"11324"	"35.0"	"5441.0"	"1.9907"	"51200.0"
"11325"	"31.0"	"5625.0"	"3.1679"	"110000.0"
